id,account_status_active__c,accountid__c,billingcity,billingcountry,billingpostalcode,billingstate,billingstreet,createddate,customer_type__c,friday_gate_hours__c,gate_hours_count__c,gate_receiving_hours__c,industry,lastmodifieddate,name,non_medicated_yard__c,one_way_miles__c,ownerid,ownership,package_type__c,parentid,payment_term_discount__c,payment_term_discount_prepaid__c,phone,plant_auto_check_out_distance_threshold__c,plant_checkin_time_threshold__c,plant_checkin_time_threshold_too_late__c,plant_checkinout_distance_threshold__c,plant_geolocation__latitude__s,plant_geolocation__longitude__s,plant_loading_time__c,plant_staging_time__c,ports_point_of_entry__c,ports_points_of_entry_country__c,primary_cattle_milk_rm_tool__c,primary_feed_rm_tool__c,primary_rcm__c,primary_round_trip_time__c,primary_service_from_plant__c,rating,receives_multiple_products__c,receiving_hours_24x7__c,recordtypeid,region__c,rm_complete__c,roughage_added_through_box__c,satisfied_w_current_rm__c,saturday_gate_hours__c,scale_instructions__c,service_from_locations__c,shipping_zone__c,shippingcity,shippingcountry,shippingpostalcode,shippingstate,shippingstreet,sic,site,starter_ingredient_cost_bmb__c,starter_ingredient_units__c,starter_ration_storage__c,storage_capacity_st__c,sunday_gate_hours__c,systemmodstamp,thursday_gate_hours__c,tickersymbol,truck_access__c,truck_has_100_ft_turning_radius__c,tuesday_gate_hours__c,type,typical_length_of_rm_months__c,uses_risk_management__c,vox_carrier_id__c,vox_name__c,vox_owner_shipto_id__c,vox_parent_id__c,vox_site_id__c,website,wednesday_gate_hours__c,weights_required__c,who_responsible_for_rm__c,width_of_entrance_off_highway_county_roa__c,x1_measure_of_performance__c,yard_conditions__c
0010V00002LyNUgQAN,TRUE,0010V00002LyNUgQAN,Morris,USA,56267,MN,26406 470th Ave,10/5/2018 13:11,,0,0,,Dairy,11/5/2018 19:49,"Riverview, LLP",FALSE,,005d0000000bw89AAA,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,,Morris,USA,56267,MN,26406 470th Ave,,,,,,,0,11/5/2018 19:49,0,,,FALSE,0,Owner,,,,,11958,11958,,,0,FALSE,,,,
0010V00002LyNfZQAV,TRUE,0010V00002LyNfZQAV,Liberal,USA,67905,KS,PO Box 1138,10/5/2018 14:53,,0,0,,Dairy,11/7/2018 18:32,AgOasis Dairies,FALSE,,005d0000000bw89AAA,,,,,,(620) 626-7151,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,Liberal,USA,67901,KS,1120 N. Washington Ave.,,,,,,,0,11/7/2018 18:32,0,,,FALSE,0,Owner,,,,,,,,,0,FALSE,,,,
0010V00002LyOPAQA3,TRUE,0010V00002LyOPAQA3,Liberal,USA,67905,KS,"c/o AgOasis Dairies
PO Box 1138",10/5/2018 19:29,,0,0,,Dairy,11/7/2018 18:34,"Tuls Dairy Farms, LLC",FALSE,,005d0000000bw89AAA,,,0010V00002LyNfZQAV,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,11/7/2018 18:34,0,,,FALSE,0,Owner,,,,,100020,100020,,,0,TRUE,,,,
0010V00002LyRlQQAV,TRUE,0010V00002LyRlQQAV,Miami,USA,79059,TX,920 Turkey Track Road,10/8/2018 16:39,,0,0,,Beef,10/25/2018 12:13,Adcock Family Ltd Partnership,FALSE,,005d0000000bw81AAA,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,50030,50030,,,0,FALSE,,,,
0010V00002LyRriQAF,TRUE,0010V00002LyRriQAF,Farwell,USA,79325,TX,1355 FM 145,10/8/2018 18:32,,0,0,,Beef,10/25/2018 12:13,"Bovina Feeders, Inc.",TRUE,,005d0000000bw81AAA,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,Farwell,USA,79325,TX,1455 FM 145,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,50023,50023,,,0,TRUE,,,,
0010V00002LyRs7QAF,TRUE,0010V00002LyRs7QAF,Morse,USA,79062,TX,PO Box 58,10/8/2018 18:45,,0,0,,Beef,10/25/2018 12:13,C & B Feeders Inc.,FALSE,,005d0000000bw81AAA,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003ZhV9AAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,Morse,USA,79062,TX,11890 County Rd 7,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,11827,11827,,,0,FALSE,,,,
0010V00002LyRtZQAV,TRUE,0010V00002LyRtZQAV,Olton,USA,79064,TX,PO Box 676,10/8/2018 19:11,,0,0,,Beef,10/25/2018 12:13,Cattlemen's Feedlot LTD.,FALSE,,005d0000000bw81AAA,,,,,,(806) 285-2616,3000,30,,500,,,0.25,0.5,,,,,005d0000003ZhV9AAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,Olton,USA,79064,TX,2400 County Road 132,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,50070,50070,,,0,TRUE,,,,
0010V00002Lydc0QAB,TRUE,0010V00002Lydc0QAB,Dawn,USA,79025,TX,PO Box 57,10/15/2018 17:52,,0,0,,Beef,10/25/2018 12:13,Dawn Custom Cattle Feeders Inc.,FALSE,,005d0000000bw81AAA,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003ZhV9AAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100184,100184,,,0,TRUE,,,,
0010V00002LydctQAB,TRUE,0010V00002LydctQAB,Hereford,USA,79045,TX,5150 Great Plains Drive,10/15/2018 18:03,,0,0,,Beef,10/25/2018 12:13,"Green Plains Cattle Company, LLC",FALSE,,005d0000000bw81AAA,,,,,,(806) 578-4291,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,Hereford,USA,79045,TX,5150 Great Plains Drive,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100504,100504,,,0,TRUE,,,,
0010V00002LydezQAB,TRUE,0010V00002LydezQAB,Benton,USA,42025,KY,824 Mullins Lane,10/15/2018 18:24,,0,0,,Beef,10/25/2018 12:13,McClain Feedyard,FALSE,,005d0000000bw81AAA,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003ZhV9AAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100123,100123,,,0,FALSE,,,,
0010V00002LydfOQAR,TRUE,0010V00002LydfOQAR,Dalhart,USA,79022,TX,13071 US Hwy 87,10/15/2018 18:29,,0,0,,Beef,10/25/2018 12:13,Potter Feedlot,FALSE,,005d0000000bw81AAA,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003ZhV9AAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,11757,11757,,,0,FALSE,,,,
0010V00002LydhtQAB,TRUE,0010V00002LydhtQAB,Wheeler,USA,79096,TX,PO Box 364,10/15/2018 18:48,,0,0,,Beef,10/25/2018 12:13,Wheeler Land & Livestock LLC,FALSE,,005d0000000bw81AAA,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,,,,TRUE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,11816,11816,,,0,TRUE,,,,
0010V00002LyoUWQAZ,TRUE,0010V00002LyoUWQAZ,Friona,USA,79035,TX,PO Box 398,10/17/2018 12:19,,0,0,,Dairy,10/25/2018 12:13,VacaCo LLC,FALSE,,0050V000006pttIQAQ,,,,,,(806) 295-3206,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100517,100517,,,0,TRUE,,,,
0010V00002LyoUbQAJ,TRUE,0010V00002LyoUbQAJ,Portales,USA,88130,NM,PO Box 149,10/17/2018 12:22,,0,0,,Dairy,10/25/2018 12:13,W Diamond Dairy,FALSE,,0050V000006pttIQAQ,,,,,,(575) 760-6864,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100506,100506,,,0,TRUE,,,,
0010V00002LyoVFQAZ,TRUE,0010V00002LyoVFQAZ,Dalhart,USA,79022,TX,1801 Apache Drive,10/17/2018 12:50,,0,0,,Dairy,10/25/2018 12:13,Boer Dairy,FALSE,,005d0000004pnQ7AAI,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,10/25/2018 12:13,0,,,FALSE,0,Owner,,,,,100223,100223,,,0,TRUE,,,,
0010V00002LyoixQAB,TRUE,0010V00002LyoixQAB,Plainview,USA,79072,TX,1241 W US Hwy 70,10/17/2018 16:15,,0,0,,Dairy,10/25/2018 17:12,Fox Dairy Ltd.,FALSE,,005d0000004pnQ7AAI,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,Plainview,USA,79072,TX,1241 W US Hwy 70,,,,,,,0,10/25/2018 17:12,0,,,FALSE,0,Owner,,,,,100371,100371,,,0,TRUE,,,,
0010V00002LyojvQAB,TRUE,0010V00002LyojvQAB,Hereford,USA,79045,TX,3850 Co Rd 21,10/17/2018 16:27,,0,0,,Dairy,10/25/2018 17:31,Mission Dairy,FALSE,,005d0000004pnQ7AAI,,,,,,(806) 344-2968,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,Hereford,USA,79045,TX,3850 Co Rd 21,,,,,,,0,10/25/2018 17:31,0,,,FALSE,0,Owner,,,,,50036,50036,,,0,TRUE,,,,
0010V00002LyokUQAR,TRUE,0010V00002LyokUQAR,Friona,USA,79035,TX,2131 CR 23,10/17/2018 16:33,,0,0,,Dairy,10/25/2018 17:37,"Optima Dairy Texas, LLC",FALSE,,005d0000004pnQ7AAI,,,,,,(806) 346-8145,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,Friona,USA,79035,TX,2131 CR 23,,,,,,,0,10/25/2018 17:37,0,,,FALSE,0,Owner,,,,,100366,100366,,,0,FALSE,,,,
0010V00002LyqmtQAB,TRUE,0010V00002LyqmtQAB,Hedley,USA,79237,TX,3900 CR 23,10/18/2018 16:21,,0,0,,Beef,10/29/2018 17:34,CanTex Feeders LP,FALSE,,005d0000002XDf7AAG,,,,,,(806) 856-5984,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,,,,TRUE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,10/29/2018 17:34,0,,,FALSE,0,Owner,,,,,100480,100480,,,0,TRUE,,,,
0010V00002LyqnXQAR,TRUE,0010V00002LyqnXQAR,Happy,USA,79042,TX,PO Box 308,10/18/2018 16:30,,0,0,,Beef,10/29/2018 17:37,Quien Sabe Feeders,FALSE,,005d0000002XDf7AAG,,,,,,(806) 558-5411,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,10/29/2018 17:37,0,,,FALSE,0,Owner,,,,,100501,100501,,,0,TRUE,,,,
0010V00002LyqoBQAR,TRUE,0010V00002LyqoBQAR,Pampa,USA,79065,TX,PO Box 1782,10/18/2018 16:35,,0,0,,Beef,10/29/2018 17:38,"Tejas Feeders, Ltd.",FALSE,,005d0000002XDf7AAG,,,,,,(806) 665-2303,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,,,,TRUE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,10/29/2018 17:38,0,,,FALSE,0,Owner,,,,,100475,100475,,,0,TRUE,,,,
0010V00002LyqokQAB,TRUE,0010V00002LyqokQAB,Hereford,USA,79045,TX,3476 Co Rd 9,10/18/2018 16:40,,0,0,,Beef,11/7/2018 19:07,"Tierra Blanca Cattle Feeders,LP",TRUE,,005d0000002XDf7AAG,,,,,,(806) 363-6080,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,,,,TRUE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,Hereford,USA,79045,TX,3476 Co Rd 9,,,,,,,0,11/7/2018 19:07,0,,,FALSE,0,Owner,,,,,100520,100520,,,0,TRUE,,,,
0010V00002LysjnQAB,TRUE,0010V00002LysjnQAB,Plainview,USA,79072,TX,677 Co Rd 20,10/19/2018 15:50,,0,0,,Dairy,11/14/2018 19:21,United Ag LLC dba Dairy Fountain LLC,FALSE,,0050V000006pttIQAQ,,,,2,,(806) 364-3450,3000,30,,500,,,0.25,0.5,,,,,005d0000003FCyNAAW,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,11/14/2018 19:21,0,,,FALSE,0,Owner,,,,,100518,100518,,,0,TRUE,,,,
0010V00002NH2J9QAL,TRUE,0010V00002NH2J9QAL,Benedict,USA,68651,NE,2410 Hwy 81,10/23/2018 20:22,,0,0,,Beef,12/12/2018 17:44,M Farm Inc.,FALSE,,0050V000006LkI9QAK,,,,2,,(402) 732-6893,3000,30,,500,,,0.25,0.5,,,,,0050V000006x79IQAQ,,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,0,,,12,Osceola,USA,68651,NE,1255 130th Road,,,,,,,0,12/12/2018 17:44,0,,,FALSE,0,Owner,,,,,100489,100489,,,0,FALSE,,,,
0010V00002NHVogQAH,TRUE,0010V00002NHVogQAH,Clayton,USA,88415,NM,15 NMSU Lane,11/7/2018 19:54,,0,0,,Beef,11/7/2018 20:21,New Mexico State University(Owner),TRUE,,005d0000000cCInAAM,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,,,,TRUE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,Clayton,USA,88415,NM,15 NMSU Lane,,,,,,,0,11/7/2018 20:21,0,,,FALSE,0,Research/University,,,,,50100,50100,,,0,FALSE,,,,
0010V00002NHVpAQAX,TRUE,0010V00002NHVpAQAX,Stillwater,USA,74078,OK,"Department of Animal Science B
101 Animal Science Bldg",11/7/2018 20:00,,0,0,,Beef,11/7/2018 20:21,Oklahoma State University(Owner),TRUE,,005d0000000cCInAAM,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,11/7/2018 20:21,0,,,FALSE,0,Research/University,,,,,100349,100349,,,0,TRUE,,,,
0010V00002NHX7QQAX,TRUE,0010V00002NHX7QQAX,Amarillo,USA,79106,TX,6500 W Amarillo Blvd,11/8/2018 14:13,,0,0,,Beef,11/8/2018 14:13,Texas Agricultural Experiment(Owner),TRUE,,005d0000002XDf7AAG,,,,,,,3000,30,,500,,,0.25,0.5,,,,,005d0000004ZwZpAAK,,,,FALSE,FALSE,012d0000000OFTVAA4,Texas,0,,,0,,,,,,,,,,,,,,,0,11/8/2018 14:13,0,,,FALSE,0,Research/University,,,,,11812,11812,,,0,FALSE,,,,
0010V00002NHyOEQA1,TRUE,0010V00002NHyOEQA1,Seneca,USA,66538,KS,604 Nemaha St,11/26/2018 19:38,,0,0,,Pet Food,11/26/2018 19:38,Fairview Mills LP,FALSE,,005d0000000bw8LAAQ,,,,,,(785) 336-2148,3000,30,,500,,,0.25,0.5,,,,,,,,,FALSE,FALSE,012d0000000OccgAAC,North America,0,,,0,,,,,,,,,,,,,,,0,11/26/2018 19:38,0,,,FALSE,0,Owner,,,,,,,,,0,FALSE,,,,
001d000000GxWnzAAF,TRUE,001d000000GxWnzAAF,Westpoint,USA,68788,NE,1319 Hwy 9 Lot I,7/5/2012 23:15,,1,7,,Beef,12/19/2018 10:47,Engelmeyer Farms Inc.-North,FALSE,56,0050V000006LkI9QAK,,,0010V00002Lx7AkQAJ,2,,,,,,,,,,,,,,,005d0000003DvRUAA0,3.99,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,,1,,,8,Beemer,USA,68716,NE,1551 16th Rd,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,No,,,1006211382,10062,11382,,1,FALSE,,,,
001d000000GxWo8AAF,TRUE,001d000000GxWo8AAF,Dodge,USA,68633,NE,229 10th Road,7/5/2012 23:15,,1,7,,Beef,12/19/2018 10:47,"Spenner, Ed",FALSE,53,0050V000006LkI9QAK,,,0010V00002Lx7WbQAJ,2,3,(402) 693-2303,,,,,,,,,,,Futures,Cash,005d0000003DvRUAA0,3.86,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,Yes,1,,,8,Dodge,USA,68633,NE,229 10th Rd,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,Yes,,,1007810078,10078,10078,,1,FALSE,External,,,
001d000000GxWocAAF,TRUE,001d000000GxWocAAF,Blair,USA,68008,NE,19788 State Hwy 91,7/5/2012 23:15,,1,7,,Beef,12/19/2018 18:05,Andreasen Feedlot,FALSE,12,005d0000000bw8AAAQ,,,0010V00002LxAoZQAV,2,,,,,,,,,,,,,,,0050V000006x79IQAQ,2.03,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,,1,,,4,Blair,USA,68008,NE,19788 State Hwy 91,,,,,,,1,12/19/2018 18:05,1,,,FALSE,1,Ship-To,,No,,,1025010250,10250,10250,,1,FALSE,,,,
001d000000GxWogAAF,TRUE,001d000000GxWogAAF,Tekamah,USA,68061,NE,2370 CR D,7/5/2012 23:15,,1,7,07:00 - 17:00 Mon-Sun,Beef,12/19/2018 15:02,D B Feedyards Inc.,FALSE,36,005d0000000bw8AAAQ,,,0010V00002LxAttQAF,2,3,,,,,,,,,,,,Futures,Futures,005d0000003DvSrAAK,3.1,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,Yes,1,,,6,Tekamah,USA,68061,NE,2370 CR D,,,,,,,1,12/19/2018 15:02,1,,,FALSE,1,Ship-To,,Yes,,,1025710257,10257,10257,,1,TRUE,Internal,,,
001d000000GxWojAAF,TRUE,001d000000GxWojAAF,Hooper,USA,68031,NE,206 County Road 20,7/5/2012 23:15,,1,7,,Beef,12/19/2018 16:44,Weitzenkamp Farms Inc.-South,FALSE,40,0050V000006dIsnQAE,,,0010V00002LxFACQA3,2,,(402) 567-2206,,,,,,,,,,,,,005d0000003DvSrAAK,3.28,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,6,Hooper,USA,68031,NE,1932 CR D,,,,,,,1,12/19/2018 16:44,1,,,FALSE,1,Ship-To,,,,,1027310560,10273,10560,,1,TRUE,,,,
001d000000GxWopAAF,TRUE,001d000000GxWopAAF,Norfolk,USA,68701,NE,83386 556th Ave.,7/5/2012 23:15,Multiple Location,1,7,,Beef,10/25/2018 12:13,"Sunderman, Douglas D.",FALSE,96,0050V000006LkI9QAK,,,,2,,,,,,,,,,,,,Futures,Futures,005d0000003DvRUAA0,5.77,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,Yes,1,,,12,Norfolk,USA,68701,NE,83386 556th Ave,,,,,,,1,10/25/2018 12:13,1,,,FALSE,1,Owner,,Yes,,,1035210352,10352,10352,,1,FALSE,Internal,,,
001d000000GxWp0AAF,TRUE,001d000000GxWp0AAF,Herman,USA,68029,NE,3230 County Road C,7/5/2012 23:15,,1,7,,Beef,12/19/2018 15:01,V. Hansen Land and Cattle Co.,FALSE,19,005d0000000bw8AAAQ,,,0010V00002LxB3tQAF,2,3,,,,,,,,,,,,Forward Contracting,Cash,0050V000006x79IQAQ,2.34,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,Yes,1,,,4,Herman,USA,68029,NE,3230 CR C,,,,,,,1,12/19/2018 15:01,1,,,FALSE,1,Ship-To,,Yes,,,1038610386,10386,10386,,1,FALSE,Internal,,,
001d000000GxWp7AAF,TRUE,001d000000GxWp7AAF,West Point,USA,68788,NE,125 County Rd. 8,7/5/2012 23:15,,1,7,,Beef,12/19/2018 10:47,P K Feeders,FALSE,56,0050V000006dIsnQAE,,,0010V00002LxEtjQAF,2,,,,,,,,,,,,,,,005d0000003DvRUAA0,3.99,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,,1,,,8,West Point,USA,68788,NE,125 County Rd 8,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,No,,,1043510435,10435,10435,,1,FALSE,,,,
001d000000GxWpEAAV,TRUE,001d000000GxWpEAAV,Schuyler,USA,68661,NE,1325 Road 5A,7/5/2012 23:15,,1,7,,Beef,12/19/2018 15:27,Jedlicka Brothers,FALSE,77,005d0000000bw8AAAQ,,,0010V00002LxAvVQAV,2,,,,,,,,,,,,,Futures,Futures,0050V000006x79IQAQ,4.92,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,Yes,1,,,10,Schuyler,USA,68661,NE,1325 Rd 5A,,,,,,,1,12/19/2018 15:27,1,,,FALSE,1,Ship-To,,Yes,,,1048410484,10484,10484,,1,FALSE,Internal,,,
001d000000GxWpHAAV,TRUE,001d000000GxWpHAAV,Dodge,USA,68633,NE,276 5th Rd,7/5/2012 23:15,,1,7,,Beef,12/19/2018 15:49,Doernemann Cattle LLC,FALSE,66,0050V000006dIsnQAE,,,0010V00002LxEeAQAV,2,,,,,,,,,,,,,Futures,Futures,005d0000003DvSrAAK,4.43,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,Yes,1,,,9,Dodge,USA,68633,NE,276 5th Rd,,,,,,,1,12/19/2018 15:49,1,,,FALSE,1,Ship-To,,Yes,,,1050310503,10503,10503,,1,FALSE,Internal,,,
001d000000GxWpVAAV,TRUE,001d000000GxWpVAAV,Dodge,USA,68633,NE,229 10th Road,7/5/2012 23:15,,1,7,,Beef,12/19/2018 10:47,"Spenner, Ray",FALSE,53,0050V000006LkI9QAK,,,0010V00002Lx7X5QAJ,2,3,(402) 693-2303,,,,,,,,,,,Futures,Cash,005d0000003DvRUAA0,3.86,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,Yes,1,,,8,Dodge,USA,68633,NE,229 10th Rd,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,Yes,,,1054910549,10549,10549,,1,FALSE,External,,,
001d000000GxWpfAAF,TRUE,001d000000GxWpfAAF,Reading,USA,66868,KS,3309 W7,7/5/2012 23:15,,1,7,,Beef,12/19/2018 10:47,Porter Cattle Co.,FALSE,248,0050V000006LkI9QAK,,,0010V00002Lx7PLQAZ,2,,,,,,,,,,,,,Futures,Futures,0050V000006x79IQAQ,12.52,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,Yes,1,,,30,Reading,USA,66868,KS,3309 W7,,,,,,,1,12/19/2018 10:47,1,,,FALSE,1,Ship-To,,Yes,,,1063010630,10630,10630,,1,FALSE,Internal,,,
001d000000GxWq3AAF,TRUE,001d000000GxWq3AAF,Overton,USA,68863,NE,10463 Rd 747,7/5/2012 23:15,,1,7,,Beef,12/19/2018 18:09,"Valley View Feeders, Inc.",FALSE,212,0050V000006dIsnQAE,,,0010V00002LxF73QAF,2,,,,,,,,,,,,,Forward Contracting,,0050V000006x79IQAQ,10.92,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,8,,Yes,1,,,24,Overton,USA,68863,NE,10463 Rd 747,,,,,,,1,12/19/2018 18:09,1,,,FALSE,1,Ship-To,6,Yes,,,1082810828,10828,10828,,1,TRUE,Internal,,,
001d000000GxWq6AAF,TRUE,001d000000GxWq6AAF,Eddyville,USA,52553,IA,3024 Galeston Ave,7/5/2012 23:15,,1,7,,Beef,12/19/2018 16:42,Ver Steegh Bros Farm Partnersh,FALSE,251,0050V000006LkI9QAK,,,0010V00002Lx7d8QAB,2,,,,,,,,,,,,,,,005d0000003DvSrAAK,12.66,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,0,,,1,,,28,Oskaloosa,USA,52577,IA,1845 310th Street,,,,,,,1,12/19/2018 16:42,1,,,FALSE,1,Ship-To,,,,,1097510976,10975,10976,,1,TRUE,,,,
001d000000GxWqVAAV,TRUE,001d000000GxWqVAAV,Pender,USA,68047,NE,Box 335A,7/5/2012 23:15,,1,7,,Beef,12/19/2018 16:44,JDR Farms Inc - Krusemark,FALSE,75,0050V000006LkI9QAK,,,0010V00002Lx7EXQAZ,2,,,,,,,,,,,,,Futures,Futures,005d0000003DvSrAAK,4.83,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,Yes,1,,,10,Pender,USA,68047,NE,58221 848th Rd,,,,,,,1,12/19/2018 16:44,1,,,FALSE,1,Ship-To,6,Yes,,,1112711273,11127,11273,,1,TRUE,External,,,
001d000000GxWqZAAV,TRUE,001d000000GxWqZAAV,Wayne,USA,68787,NE,811 Brooke Drive,7/5/2012 23:15,,1,7,,Dairy,12/19/2018 14:12,MPM Farms - East,FALSE,77,0050V000006LjgyQAC,,,0010V00002NH5kKQAT,2,2,(402) 375-2285,,,,,,,,,,,,,005d0000003DvRUAA0,4.92,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,,1,,,11,Wayne,USA,68787,NE,58355 853 Rd,,,,,,,1,12/19/2018 14:12,1,,,FALSE,1,Ship-To,,No,,,1130011309,11300,11309,,1,TRUE,,,,
001d000000GxWqaAAF,TRUE,001d000000GxWqaAAF,Wayne,USA,68787,NE,811 Brooke Drive,7/5/2012 23:15,,1,7,,Dairy,12/19/2018 14:15,MPM Farms - West,FALSE,91,0050V000006LjgyQAC,,,0010V00002NH5kKQAT,2,2,(402) 375-2285,,,,,,,,,,,,,005d0000003DvRUAA0,5.54,,,FALSE,FALSE,012d0000000OFTVAA4,Midwest,9,,,1,,,11,Wayne,USA,68787,NE,85556 572 Ave,,,,,,,1,12/19/2018 14:15,1,,,FALSE,1,Ship-To,,No,,,1130011310,11300,11310,,1,TRUE,,,,
